SURVEY:  YSE
SNID:  2021hiz
otherID: 
IAUC:    UNKNOWN
RA:        186.4236500  deg
DECL:       7.2284050  deg
MWEBV:    0.022 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: 0.0033 +- 0.005 (SPEC-Z, HELIO)
PHOTO_Z: 0.0050 +- 0.005 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J122541.533+071344.203 
VETTED_PS1_OBJID: 116671864231535215 
VETTED_HOST_GALAXY_STATUS: N 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 44.444 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (186.4273, 7.2166) 
VETTED_HOST_GALAXY_NAME: IC 3322A (NED)
VETTED_HOST_GALAXY_REDSHIFT: 0.0033 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59320.310
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: -17.718
SPEC_CLASS: SN Ia-norm
SPEC_CLASS_BROAD: SN Ia
PARSNIP_PRED: SN Ia
PARSNIP_CONF: 100.0
PARSNIP_S1: 0.108 +- 0.01
PARSNIP_S2: -0.074 +- 0.021
PARSNIP_S3: 1.422 +- 0.016
SUPERRAENN_PRED: SN II
SUPERRAENN_CONF: 64.0
SET_ZTF_FP: 27.500
PEAK_SNR: 784.985
MAX_MJD_GAP(days): 95.262
NOBS_BEFORE_PEAK: 116
NOBS_TO_PEAK: 117
NOBS_AFTER_PEAK: 182
SEARCH_PEAKMAG: 13.051
SEARCH_PEAKFLT: g
PEAKMAG_YSE-r/ZTF-r(Y): 13.177
PEAKFLT_YSE-r/ZTF-r(Y): r
FILTERS: zigYrX
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 0, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021hiz.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0000
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 0.872 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 299
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG
SPEC: 5382.282 5383.826 1.648915E-14 1.088494E-16 1
SPEC: 5383.826 5385.371 1.633075E-14 2.097431E-16 1
SPEC: 5385.371 5386.915 1.660962E-14 1.458299E-16 1
SPEC: 5386.915 5388.459 1.669610E-14 1.978589E-16 1
SPEC: 5388.459 5390.003 1.733935E-14 2.146759E-16 1
SPEC: 5390.003 5391.547 1.730275E-14 1.333103E-16 1
SPEC: 5391.547 5393.092 1.719492E-14 2.125991E-16 1
SPEC: 5393.092 5394.636 1.718729E-14 1.066343E-16 1
SPEC: 5394.636 5396.180 1.717885E-14 2.129220E-16 1
SPEC: 5396.180 5397.724 1.673845E-14 1.218781E-16 1
SPEC: 5397.724 5399.268 1.654696E-14 2.106534E-16 1
SPEC: 5399.268 5400.812 1.769205E-14 1.823512E-16 1
SPEC: 5400.812 5402.357 1.778330E-14 1.625662E-16 1
SPEC: 5402.357 5403.901 1.772185E-14 2.118774E-16 1
SPEC: 5403.901 5405.445 1.761164E-14 1.136519E-16 1
SPEC: 5405.445 5406.989 1.741762E-14 2.093910E-16 1
SPEC: 5406.989 5408.533 1.770945E-14 1.079687E-16 1
SPEC: 5408.533 5410.078 1.791730E-14 2.103180E-16 1
SPEC: 5410.078 5411.622 1.770711E-14 1.428994E-16 1
SPEC: 5411.622 5413.166 1.766297E-14 1.967190E-16 1
SPEC: 5413.166 5414.710 1.789260E-14 2.081104E-16 1
SPEC: 5414.710 5416.254 1.798082E-14 1.302455E-16 1
SPEC: 5416.254 5417.799 1.824640E-14 2.087189E-16 1
SPEC: 5417.799 5419.343 1.821884E-14 1.048890E-16 1
SPEC: 5419.343 5420.887 1.818790E-14 2.095345E-16 1
SPEC: 5420.887 5422.431 1.764555E-14 1.178507E-16 1
SPEC: 5422.431 5423.975 1.740514E-14 2.043151E-16 1
SPEC: 5423.975 5425.520 1.734066E-14 1.709925E-16 1
SPEC: 5425.520 5427.064 1.736992E-14 1.548826E-16 1
SPEC: 5427.064 5428.608 1.759331E-14 2.027095E-16 1
SPEC: 5428.608 5430.152 1.762866E-14 1.093787E-16 1
SPEC: 5430.152 5431.696 1.769201E-14 2.016920E-16 1
SPEC: 5431.696 5433.240 1.823656E-14 1.124294E-16 1
SPEC: 5433.240 5434.785 1.863098E-14 2.284665E-16 1
SPEC: 5434.785 5436.329 1.789326E-14 1.381310E-16 1
SPEC: 5436.329 5437.873 1.770464E-14 1.917153E-16 1
SPEC: 5437.873 5439.417 1.744816E-14 1.976761E-16 1
SPEC: 5439.417 5440.961 1.743048E-14 1.243982E-16 1
SPEC: 5440.961 5442.506 1.737605E-14 1.960630E-16 1
SPEC: 5442.506 5444.050 1.753696E-14 9.879985E-17 1
SPEC: 5444.050 5445.594 1.772059E-14 1.976303E-16 1
SPEC: 5445.594 5447.138 1.723013E-14 1.104128E-16 1
SPEC: 5447.138 5448.682 1.700852E-14 1.923822E-16 1
SPEC: 5448.682 5450.227 1.716283E-14 1.609778E-16 1
SPEC: 5450.227 5451.771 1.715411E-14 1.481210E-16 1
SPEC: 5451.771 5453.315 1.699759E-14 1.910892E-16 1
SPEC: 5453.315 5454.859 1.685993E-14 1.034681E-16 1
SPEC: 5454.859 5456.403 1.660882E-14 1.893936E-16 1
SPEC: 5456.403 5457.947 1.596448E-14 9.436555E-17 1
SPEC: 5457.947 5459.492 1.548991E-14 1.818210E-16 1
SPEC: 5459.492 5461.036 1.562736E-14 1.230709E-16 1
SPEC: 5461.036 5462.580 1.565957E-14 1.748231E-16 1
SPEC: 5462.580 5464.124 1.552497E-14 1.788577E-16 1
SPEC: 5464.124 5465.668 1.560784E-14 1.135375E-16 1
SPEC: 5465.668 5467.213 1.586857E-14 1.813301E-16 1
SPEC: 5467.213 5468.757 1.548179E-14 9.043617E-17 1
SPEC: 5468.757 5470.301 1.503307E-14 1.779374E-16 1
SPEC: 5470.301 5471.845 1.482753E-14 1.007340E-16 1
SPEC: 5471.845 5473.389 1.473287E-14 1.771361E-16 1
SPEC: 5473.389 5474.934 1.449139E-14 1.420562E-16 1
SPEC: 5474.934 5476.478 1.453107E-14 1.328132E-16 1
SPEC: 5476.478 5478.022 1.497015E-14 1.740385E-16 1
SPEC: 5478.022 5479.566 1.496071E-14 9.686977E-17 1
SPEC: 5479.566 5481.110 1.494318E-14 1.905261E-16 1
SPEC: 5481.110 5482.655 1.440056E-14 8.894477E-17 1
SPEC: 5482.655 5484.199 1.399418E-14 1.651949E-16 1
SPEC: 5484.199 5485.743 1.415971E-14 1.111500E-16 1
SPEC: 5485.743 5487.287 1.420270E-14 1.603401E-16 1
SPEC: 5487.287 5488.831 1.419776E-14 1.658287E-16 1
SPEC: 5488.831 5490.375 1.401204E-14 1.055297E-16 1
SPEC: 5490.375 5491.920 1.341444E-14 1.603066E-16 1
SPEC: 5491.920 5493.464 1.351105E-14 8.095271E-17 1
SPEC: 5493.464 5495.008 1.362500E-14 1.615253E-16 1
SPEC: 5495.008 5496.552 1.344600E-14 9.096696E-17 1
SPEC: 5496.552 5498.096 1.336201E-14 1.608024E-16 1
SPEC: 5498.096 5499.641 1.308998E-14 1.386597E-16 1
SPEC: 5499.641 5501.185 1.309092E-14 1.322938E-16 1
SPEC: 5501.185 5502.729 1.330509E-14 2.021278E-16 1
SPEC: 5502.729 5504.273 1.325116E-14 1.054366E-16 1
SPEC: 5504.273 5505.817 1.314920E-14 1.584744E-16 1
SPEC: 5505.817 5507.362 1.275047E-14 7.859610E-17 1
SPEC: 5507.362 5508.906 1.244683E-14 1.519783E-16 1
SPEC: 5508.906 5510.450 1.209122E-14 9.827871E-17 1
SPEC: 5510.450 5511.994 1.200514E-14 1.436162E-16 1
SPEC: 5511.994 5513.538 1.277615E-14 1.515611E-16 1
SPEC: 5513.538 5515.083 1.275014E-14 9.727129E-17 1
SPEC: 5515.083 5516.627 1.266451E-14 1.493791E-16 1
SPEC: 5516.627 5518.171 1.278709E-14 7.574311E-17 1
SPEC: 5518.171 5519.715 1.293405E-14 1.515180E-16 1
SPEC: 5519.715 5521.259 1.285220E-14 8.676236E-17 1
SPEC: 5521.259 5522.803 1.281307E-14 1.549243E-16 1
SPEC: 5522.803 5524.348 1.330475E-14 1.232657E-16 1
SPEC: 5524.348 5525.892 1.339255E-14 1.189147E-16 1
SPEC: 5525.892 5527.436 1.362809E-14 1.511370E-16 1
SPEC: 5527.436 5528.980 1.374543E-14 8.333838E-17 1
SPEC: 5528.980 5530.524 1.397135E-14 1.529248E-16 1
SPEC: 5530.524 5532.069 1.381703E-14 7.688748E-17 1
SPEC: 5532.069 5533.613 1.369755E-14 1.503670E-16 1
SPEC: 5533.613 5535.157 1.411088E-14 1.004760E-16 1
SPEC: 5535.157 5536.701 1.422676E-14 1.495114E-16 1
SPEC: 5536.701 5538.245 1.463275E-14 1.529225E-16 1
SPEC: 5538.245 5539.790 1.473599E-14 9.903193E-17 1
SPEC: 5539.790 5541.334 1.508372E-14 1.547427E-16 1
SPEC: 5541.334 5542.878 1.536529E-14 7.861038E-17 1
SPEC: 5542.878 5544.422 1.570847E-14 1.571374E-16 1
SPEC: 5544.422 5545.966 1.593376E-14 8.840248E-17 1
SPEC: 5545.966 5547.510 1.604350E-14 1.582146E-16 1
SPEC: 5547.510 5549.055 1.616850E-14 1.283757E-16 1
SPEC: 5549.055 5550.599 1.630892E-14 1.260082E-16 1
SPEC: 5550.599 5552.143 1.726646E-14 1.693468E-16 1
SPEC: 5552.143 5553.687 1.725315E-14 9.256364E-17 1
SPEC: 5553.687 5555.231 1.722703E-14 1.603633E-16 1
SPEC: 5555.231 5556.776 1.726970E-14 8.132772E-17 1
SPEC: 5556.776 5558.320 1.730328E-14 1.603938E-16 1
SPEC: 5558.320 5559.864 1.706506E-14 1.044462E-16 1
SPEC: 5559.864 5561.408 1.700031E-14 1.575672E-16 1
SPEC: 5561.408 5562.952 1.763247E-14 1.601667E-16 1
SPEC: 5562.952 5564.497 1.785552E-14 1.044786E-16 1
SPEC: 5564.497 5566.041 1.862454E-14 1.629500E-16 1
SPEC: 5566.041 5567.585 1.867742E-14 8.238971E-17 1
SPEC: 5567.585 5569.129 1.874293E-14 1.628771E-16 1
SPEC: 5569.129 5570.673 1.879728E-14 9.009724E-17 1
SPEC: 5570.673 5572.218 1.882424E-14 1.615877E-16 1
SPEC: 5572.218 5573.762 1.952422E-14 1.326835E-16 1
SPEC: 5573.762 5575.306 1.961712E-14 1.322171E-16 1
SPEC: 5575.306 5576.850 1.966875E-14 1.664403E-16 1
SPEC: 5576.850 5578.394 1.975704E-14 9.222241E-17 1
SPEC: 5578.394 5579.938 1.993336E-14 1.645864E-16 1
SPEC: 5579.938 5581.483 2.012688E-14 8.375905E-17 1
SPEC: 5581.483 5583.027 2.028177E-14 1.660578E-16 1
SPEC: 5583.027 5584.571 2.003989E-14 1.076078E-16 1
SPEC: 5584.571 5586.115 1.997056E-14 1.644963E-16 1
SPEC: 5586.115 5587.659 2.017916E-14 1.637157E-16 1
SPEC: 5587.659 5589.204 2.018919E-14 1.075460E-16 1
SPEC: 5589.204 5590.748 2.022387E-14 1.627352E-16 1
SPEC: 5590.748 5592.292 2.029491E-14 8.264741E-17 1
SPEC: 5592.292 5593.836 2.038441E-14 1.637791E-16 1
SPEC: 5593.836 5595.380 2.046961E-14 9.142988E-17 1
SPEC: 5595.380 5596.925 2.051266E-14 1.653641E-16 1
SPEC: 5596.925 5598.469 2.083422E-14 1.305643E-16 1
SPEC: 5598.469 5600.013 2.090388E-14 1.321121E-16 1
SPEC: 5600.013 5601.557 2.113812E-14 1.646827E-16 1
SPEC: 5601.557 5603.101 2.105867E-14 9.188323E-17 1
SPEC: 5603.101 5604.645 2.089706E-14 1.644759E-16 1
SPEC: 5604.645 5606.190 2.069623E-14 8.276662E-17 1
SPEC: 5606.190 5607.734 2.053282E-14 1.633604E-16 1
SPEC: 5607.734 5609.278 2.057102E-14 1.044851E-16 1
SPEC: 5609.278 5610.822 2.058224E-14 1.607364E-16 1
SPEC: 5610.822 5612.366 2.109867E-14 2.907154E-16 1
SPEC: 5612.366 5613.911 2.111424E-14 2.001992E-16 1
SPEC: 5613.911 5615.455 2.116097E-14 4.256380E-16 1
SPEC: 5615.455 5616.999 2.088222E-14 1.980211E-16 1
SPEC: 5616.999 5618.543 2.052517E-14 3.318710E-16 1
SPEC: 5618.543 5620.087 2.043880E-14 2.185139E-16 1
SPEC: 5620.087 5621.632 2.039434E-14 4.134168E-16 1
SPEC: 5621.632 5623.176 2.073018E-14 3.272757E-16 1
SPEC: 5623.176 5624.720 2.078469E-14 3.355770E-16 1
SPEC: 5624.720 5626.264 2.086730E-14 3.307452E-16 1
SPEC: 5626.264 5627.808 2.092271E-14 1.952026E-16 1
SPEC: 5627.808 5629.353 2.103753E-14 4.221946E-16 1
SPEC: 5629.353 5630.897 2.096351E-14 1.789174E-16 1
SPEC: 5630.897 5632.441 2.090228E-14 3.084522E-16 1
SPEC: 5632.441 5633.985 2.092052E-14 2.748199E-16 1
SPEC: 5633.985 5635.529 2.092600E-14 4.368502E-16 1
SPEC: 5635.529 5637.073 2.129615E-14 3.008025E-16 1
SPEC: 5637.073 5638.618 2.132658E-14 2.093452E-16 1
SPEC: 5638.618 5640.162 2.142657E-14 4.290459E-16 1
SPEC: 5640.162 5641.706 2.133047E-14 2.057694E-16 1
SPEC: 5641.706 5643.250 2.120532E-14 3.630456E-16 1
SPEC: 5643.250 5644.794 2.108978E-14 2.001057E-16 1
SPEC: 5644.794 5646.339 2.102922E-14 3.651026E-16 1
SPEC: 5646.339 5647.883 2.070738E-14 2.017448E-16 1
SPEC: 5647.883 5649.427 2.064156E-14 2.078837E-16 1
SPEC: 5649.427 5650.971 2.045144E-14 1.422608E-16 1
SPEC: 5650.971 5652.515 2.031398E-14 9.208628E-17 1
SPEC: 5652.515 5654.060 2.002378E-14 2.572768E-16 1
SPEC: 5654.060 5655.604 2.017526E-14 9.154954E-17 1
SPEC: 5655.604 5657.148 2.030265E-14 1.283237E-16 1
SPEC: 5657.148 5658.692 2.047450E-14 1.541939E-16 1
SPEC: 5658.692 5660.236 2.052731E-14 2.513893E-16 1
SPEC: 5660.236 5661.780 2.082072E-14 1.615872E-16 1
SPEC: 5661.780 5663.325 2.084243E-14 1.149794E-16 1
SPEC: 5663.325 5664.869 2.090987E-14 2.538872E-16 1
SPEC: 5664.869 5666.413 2.080290E-14 1.291151E-16 1
SPEC: 5666.413 5667.957 2.066126E-14 2.522800E-16 1
SPEC: 5667.957 5669.501 2.061474E-14 1.004993E-16 1
SPEC: 5669.501 5671.046 2.058991E-14 1.645379E-16 1
SPEC: 5671.046 5672.590 2.037341E-14 1.929628E-16 1
SPEC: 5672.590 5674.134 2.035373E-14 2.050686E-16 1
SPEC: 5674.134 5675.678 2.046344E-14 1.261026E-16 1
SPEC: 5675.678 5677.222 2.051110E-14 8.389576E-17 1
SPEC: 5677.222 5678.767 2.061361E-14 2.495301E-16 1
SPEC: 5678.767 5680.311 2.026438E-14 9.277664E-17 1
SPEC: 5680.311 5681.855 1.996583E-14 1.368417E-16 1
SPEC: 5681.855 5683.399 1.972313E-14 1.492493E-16 1
SPEC: 5683.399 5684.943 1.964685E-14 2.442836E-16 1
SPEC: 5684.943 5686.488 1.950774E-14 1.917759E-16 1
SPEC: 5686.488 5688.032 1.950335E-14 1.338028E-16 1
SPEC: 5688.032 5689.576 1.949586E-14 1.948225E-16 1
SPEC: 5689.576 5691.120 1.952011E-14 1.085547E-16 1
SPEC: 5691.120 5692.664 1.955275E-14 2.444851E-16 1
SPEC: 5692.664 5694.208 1.949204E-14 8.677204E-17 1
SPEC: 5694.208 5695.753 1.945905E-14 1.345057E-16 1
SPEC: 5695.753 5697.297 1.930063E-14 1.851971E-16 1
SPEC: 5697.297 5698.841 1.926935E-14 2.006182E-16 1
SPEC: 5698.841 5700.385 1.919433E-14 1.224405E-16 1
SPEC: 5700.385 5701.929 1.917424E-14 8.135732E-17 1
SPEC: 5701.929 5703.474 1.913020E-14 2.406244E-16 1
SPEC: 5703.474 5705.018 1.918961E-14 9.753855E-17 1
SPEC: 5705.018 5706.562 1.924124E-14 1.590043E-16 1
SPEC: 5706.562 5708.106 1.926044E-14 1.441012E-16 1
SPEC: 5708.106 5709.650 1.926662E-14 2.351790E-16 1
SPEC: 5709.650 5711.195 1.875358E-14 2.265137E-16 1
SPEC: 5711.195 5712.739 1.875823E-14 1.573008E-16 1
SPEC: 5712.739 5714.283 1.882166E-14 1.522261E-16 1
SPEC: 5714.283 5715.827 1.893230E-14 9.338315E-17 1
SPEC: 5715.827 5717.371 1.908378E-14 2.387876E-16 1
SPEC: 5717.371 5718.915 1.913899E-14 8.017480E-17 1
SPEC: 5718.915 5720.460 1.916953E-14 1.203412E-16 1
SPEC: 5720.460 5722.004 1.925828E-14 1.811028E-16 1
SPEC: 5722.004 5723.548 1.925417E-14 1.998942E-16 1
SPEC: 5723.548 5725.092 1.906744E-14 1.342791E-16 1
SPEC: 5725.092 5726.636 1.903747E-14 8.683691E-17 1
SPEC: 5726.636 5728.181 1.897052E-14 2.380362E-16 1
SPEC: 5728.181 5729.725 1.909346E-14 1.077688E-16 1
SPEC: 5729.725 5731.269 1.920208E-14 1.965139E-16 1
SPEC: 5731.269 5732.813 1.918357E-14 1.177583E-16 1
SPEC: 5732.813 5734.357 1.917748E-14 1.866322E-16 1
SPEC: 5734.357 5735.902 1.883695E-14 2.240000E-16 1
SPEC: 5735.902 5737.446 1.881888E-14 1.572592E-16 1
SPEC: 5737.446 5738.990 1.878141E-14 1.286859E-16 1
SPEC: 5738.990 5740.534 1.874488E-14 8.463829E-17 1
SPEC: 5740.534 5742.078 1.869402E-14 2.349332E-16 1
SPEC: 5742.078 5743.623 1.836599E-14 7.878138E-17 1
SPEC: 5743.623 5745.167 1.818129E-14 1.179935E-16 1
SPEC: 5745.167 5746.711 1.784940E-14 1.724546E-16 1
SPEC: 5746.711 5748.255 1.781100E-14 1.937430E-16 1
SPEC: 5748.255 5749.799 1.797528E-14 1.549172E-16 1
SPEC: 5749.799 5751.343 1.798681E-14 9.552010E-17 1
SPEC: 5751.343 5752.888 1.801306E-14 2.225047E-16 1
SPEC: 5752.888 5754.432 1.775037E-14 1.127611E-16 1
SPEC: 5754.432 5755.976 1.751447E-14 2.267832E-16 1
SPEC: 5755.976 5757.520 1.745658E-14 9.495798E-17 1
SPEC: 5757.520 5759.064 1.743714E-14 1.438645E-16 1
SPEC: 5759.064 5760.609 1.719975E-14 2.113738E-16 1
SPEC: 5760.609 5762.153 1.716137E-14 1.505489E-16 1
SPEC: 5762.153 5763.697 1.703048E-14 1.123836E-16 1
SPEC: 5763.697 5765.241 1.695277E-14 7.672776E-17 1
SPEC: 5765.241 5766.785 1.684274E-14 2.225206E-16 1
SPEC: 5766.785 5768.330 1.674963E-14 8.014325E-17 1
SPEC: 5768.330 5769.874 1.669626E-14 1.252406E-16 1
SPEC: 5769.874 5771.418 1.663885E-14 1.638697E-16 1
SPEC: 5771.418 5772.962 1.659402E-14 1.871622E-16 1
SPEC: 5772.962 5774.506 1.618400E-14 1.820787E-16 1
SPEC: 5774.506 5776.050 1.616119E-14 1.041739E-16 1
SPEC: 5776.050 5777.595 1.610823E-14 1.678937E-16 1
SPEC: 5777.595 5779.139 1.600075E-14 9.678806E-17 1
SPEC: 5779.139 5780.683 1.590264E-14 2.142428E-16 1
SPEC: 5780.683 5782.227 1.596481E-14 7.842066E-17 1
SPEC: 5782.227 5783.771 1.598615E-14 1.162444E-16 1
SPEC: 5783.771 5785.316 1.613254E-14 2.013351E-16 1
SPEC: 5785.316 5786.860 1.611778E-14 1.459342E-16 1
SPEC: 5786.860 5788.404 1.603202E-14 1.099730E-16 1
SPEC: 5788.404 5789.948 1.600045E-14 7.429054E-17 1
SPEC: 5789.948 5791.492 1.595500E-14 2.142522E-16 1
SPEC: 5791.492 5793.037 1.577267E-14 8.686658E-17 1
SPEC: 5793.037 5794.581 1.566633E-14 1.448619E-16 1
SPEC: 5794.581 5796.125 1.560369E-14 1.504840E-16 1
SPEC: 5796.125 5797.669 1.558742E-14 1.742775E-16 1
SPEC: 5797.669 5799.213 1.551959E-14 2.115187E-16 1
SPEC: 5799.213 5800.758 1.552949E-14 1.162648E-16 1
SPEC: 5800.758 5802.302 1.555292E-14 1.327972E-16 1
SPEC: 5802.302 5803.846 1.560555E-14 8.774597E-17 1
SPEC: 5803.846 5805.390 1.565438E-14 2.117979E-16 1
SPEC: 5805.390 5806.934 1.582470E-14 7.283373E-17 1
SPEC: 5806.934 5808.478 1.588440E-14 1.068188E-16 1
SPEC: 5808.478 5810.023 1.613376E-14 1.985329E-16 1
SPEC: 5810.023 5811.567 1.606163E-14 1.467801E-16 1
SPEC: 5811.567 5813.111 1.569833E-14 1.214986E-16 1
SPEC: 5813.111 5814.655 1.561837E-14 7.762394E-17 1
SPEC: 5814.655 5816.199 1.550127E-14 2.108830E-16 1
SPEC: 5816.199 5817.744 1.573112E-14 1.025912E-16 1
SPEC: 5817.744 5819.288 1.586755E-14 1.862247E-16 1
SPEC: 5819.288 5820.832 1.592473E-14 1.249082E-16 1
SPEC: 5820.832 5822.376 1.594975E-14 1.454495E-16 1
SPEC: 5822.376 5823.920 1.614413E-14 2.141980E-16 1
SPEC: 5823.920 5825.465 1.613324E-14 1.169953E-16 1
SPEC: 5825.465 5827.009 1.610693E-14 1.152171E-16 1
SPEC: 5827.009 5828.553 1.607319E-14 8.378095E-17 1
SPEC: 5828.553 5830.097 1.604137E-14 2.138611E-16 1
SPEC: 5830.097 5831.641 1.623992E-14 7.460822E-17 1
SPEC: 5831.641 5833.185 1.631100E-14 1.101804E-16 1
SPEC: 5833.185 5834.730 1.649437E-14 1.969789E-16 1
SPEC: 5834.730 5836.274 1.651251E-14 1.489667E-16 1
SPEC: 5836.274 5837.818 1.655869E-14 1.484681E-16 1
SPEC: 5837.818 5839.362 1.657583E-14 8.583733E-17 1
SPEC: 5839.362 5840.906 1.660136E-14 2.025931E-16 1
SPEC: 5840.906 5842.451 1.717799E-14 1.148956E-16 1
SPEC: 5842.451 5843.995 1.752626E-14 2.216925E-16 1
SPEC: 5843.995 5845.539 1.737184E-14 1.035055E-16 1
SPEC: 5845.539 5847.083 1.730754E-14 1.206243E-16 1
SPEC: 5847.083 5848.627 1.680574E-14 2.166513E-16 1
SPEC: 5848.627 5850.172 1.684920E-14 1.186734E-16 1
SPEC: 5850.172 5851.716 1.695625E-14 1.088608E-16 1
SPEC: 5851.716 5853.260 1.704070E-14 8.288682E-17 1
SPEC: 5853.260 5854.804 1.712166E-14 2.179485E-16 1
SPEC: 5854.804 5856.348 1.720034E-14 8.424582E-17 1
SPEC: 5856.348 5857.893 1.722911E-14 1.279731E-16 1
SPEC: 5857.893 5859.437 1.727319E-14 2.017920E-16 1
SPEC: 5859.437 5860.981 1.737172E-14 1.562507E-16 1
SPEC: 5860.981 5862.525 1.782359E-14 1.897776E-16 1
SPEC: 5862.525 5864.069 1.785997E-14 9.522839E-17 1
SPEC: 5864.069 5865.613 1.791509E-14 1.667503E-16 1
SPEC: 5865.613 5867.158 1.808022E-14 1.109923E-16 1
SPEC: 5867.158 5868.702 1.818171E-14 2.263544E-16 1
SPEC: 5868.702 5870.246 1.837583E-14 9.158706E-17 1
SPEC: 5870.246 5871.790 1.843745E-14 1.074894E-16 1
SPEC: 5871.790 5873.334 1.880914E-14 2.285018E-16 1
SPEC: 5873.334 5874.879 1.875930E-14 1.263778E-16 1
SPEC: 5874.879 5876.423 1.863409E-14 1.166781E-16 1
SPEC: 5876.423 5877.967 1.857265E-14 8.605238E-17 1
SPEC: 5877.967 5879.511 1.851278E-14 2.246912E-16 1
SPEC: 5879.511 5881.055 1.845643E-14 9.977860E-17 1
SPEC: 5881.055 5882.600 1.843540E-14 1.568587E-16 1
SPEC: 5882.600 5884.144 1.842285E-14 1.894296E-16 1
SPEC: 5884.144 5885.688 1.844287E-14 1.503829E-16 1
SPEC: 5885.688 5887.232 1.854260E-14 2.267093E-16 1
SPEC: 5887.232 5888.776 1.850954E-14 1.049867E-16 1
SPEC: 5888.776 5890.321 1.845859E-14 1.394724E-16 1
SPEC: 5890.321 5891.865 1.831080E-14 1.053635E-16 1
SPEC: 5891.865 5893.409 1.821838E-14 2.237881E-16 1
SPEC: 5893.409 5894.953 1.836194E-14 8.496651E-17 1
SPEC: 5894.953 5896.497 1.840073E-14 1.006931E-16 1
SPEC: 5896.497 5898.041 1.857428E-14 2.269974E-16 1
SPEC: 5898.041 5899.586 1.861931E-14 1.279427E-16 1
SPEC: 5899.586 5901.130 1.873478E-14 1.328609E-16 1
SPEC: 5901.130 5902.674 1.876857E-14 9.036342E-17 1
SPEC: 5902.674 5904.218 1.880205E-14 2.276899E-16 1
SPEC: 5904.218 5905.762 1.894097E-14 1.207174E-16 1
SPEC: 5905.762 5907.307 1.899389E-14 1.971714E-16 1
SPEC: 5907.307 5908.851 1.885012E-14 1.522670E-16 1
SPEC: 5908.851 5910.395 1.868349E-14 1.236984E-16 1
SPEC: 5910.395 5911.939 1.789712E-14 2.221461E-16 1
SPEC: 5911.939 5913.483 1.795381E-14 1.007999E-16 1
SPEC: 5913.483 5915.028 1.804269E-14 1.185936E-16 1
SPEC: 5915.028 5916.572 1.819227E-14 1.018572E-16 1
SPEC: 5916.572 5918.116 1.828742E-14 2.246719E-16 1
SPEC: 5918.116 5919.660 1.818376E-14 8.657364E-17 1
SPEC: 5919.660 5921.204 1.815835E-14 1.040838E-16 1
SPEC: 5921.204 5922.748 1.807852E-14 2.226649E-16 1
SPEC: 5922.748 5924.293 1.814707E-14 1.286634E-16 1
SPEC: 5924.293 5925.837 1.832644E-14 1.584085E-16 1
SPEC: 5925.837 5927.381 1.836362E-14 9.145419E-17 1
SPEC: 5927.381 5928.925 1.840106E-14 2.077442E-16 1
SPEC: 5928.925 5930.469 1.873018E-14 1.452632E-16 1
SPEC: 5930.469 5932.014 1.885815E-14 2.487758E-16 1
SPEC: 5932.014 5933.558 1.859524E-14 1.351596E-16 1
SPEC: 5933.558 5935.102 1.845163E-14 1.123285E-16 1
SPEC: 5935.102 5936.646 1.780041E-14 2.388330E-16 1
SPEC: 5936.646 5938.190 1.783852E-14 1.074231E-16 1
SPEC: 5938.190 5939.735 1.789931E-14 1.157835E-16 1
SPEC: 5939.735 5941.279 1.796264E-14 1.001162E-16 1
SPEC: 5941.279 5942.823 1.800363E-14 2.231307E-16 1
SPEC: 5942.823 5944.367 1.827494E-14 9.766732E-17 1
SPEC: 5944.367 5945.911 1.833774E-14 1.201273E-16 1
SPEC: 5945.911 5947.456 1.846507E-14 2.261587E-16 1
SPEC: 5947.456 5949.000 1.856085E-14 1.345274E-16 1
SPEC: 5949.000 5950.544 1.881664E-14 1.995072E-16 1
SPEC: 5950.544 5952.088 1.881123E-14 9.223238E-17 1
SPEC: 5952.088 5953.632 1.880569E-14 1.686559E-16 1
SPEC: 5953.632 5955.176 1.866257E-14 1.296874E-16 1
SPEC: 5955.176 5956.721 1.860579E-14 2.264545E-16 1
SPEC: 5956.721 5958.265 1.852200E-14 1.062872E-16 1
SPEC: 5958.265 5959.809 1.849292E-14 9.041604E-17 1
SPEC: 5959.809 5961.353 1.836902E-14 2.253250E-16 1
SPEC: 5961.353 5962.897 1.828566E-14 1.031877E-16 1
SPEC: 5962.897 5964.442 1.815039E-14 1.164402E-16 1
