SURVEY: SWIFT
PHOTOMETRY_VERSION: SWIFTNEW
SNTYPE: 1
SNID: 2015F 
IAUC: 2015F
RA:   114.065670 deg
DECL:   -69.506390 deg 
RA_HOST:   114.099330
DEC_HOST:   -69.530830
MWEBV: 0.174900 MW E(B-V) (SF11)
REDSHIFT_HELIO: 0.00489 +- 1.8e-05 
REDSHIFT_CMB: 0.005286 +- 1.8e-05 
VPEC: 80.5777 +- 250.0
HOSTGAL_LOGMASS: 0.0000 +- 0.000
FILTERS: BNUVWX
SEARCH_PEAKMJD: 57105.1
NOBS: 368
NVAR: 7
VARLIST: MJD FLT FIELD FLUXCAL FLUXCALERR MAG MAGERR
OBS: 57097.600  CSP-n/x  NULL   1.85695E+05  1539.2      14.328   0.009
OBS: 57098.560  CSP-n/x  NULL   2.28876E+05  2529.6      14.101   0.012
OBS: 57099.530  CSP-n/x  NULL   2.73905E+05  2270.4      13.906   0.009
OBS: 57100.570  CSP-n/x  NULL   3.08177E+05  2270.7      13.778   0.008
OBS: 57101.540  CSP-n/x  NULL   3.60745E+05  1661.2      13.607   0.005
OBS: 57102.550  CSP-n/x  NULL   3.96278E+05  1824.9      13.505   0.005
OBS: 57103.670  CSP-n/x  NULL   4.32116E+05  1989.9      13.411   0.005
OBS: 57104.580  CSP-n/x  NULL   4.34911E+05  4005.6      13.404   0.010
OBS: 57110.500  CSP-n/x  NULL   4.83949E+05  3120.1      13.288   0.007
OBS: 57111.520  CSP-n/x  NULL   4.68166E+05  3449.5      13.324   0.008
OBS: 57112.520  CSP-n/x  NULL   4.71628E+05  2606.3      13.316   0.006
OBS: 57113.490  CSP-n/x  NULL   4.49573E+05  3312.5      13.368   0.008
OBS: 57117.500  CSP-n/x  NULL   3.78443E+05  2091.3      13.555   0.006
OBS: 57118.520  CSP-n/x  NULL   3.48658E+05  2569.0      13.644   0.008
OBS: 57119.490  CSP-n/x  NULL   3.30522E+05  2130.9      13.702   0.007
OBS: 57120.490  CSP-n/x  NULL   3.05070E+05  2247.8      13.789   0.008
OBS: 57121.500  CSP-n/x  NULL   2.86550E+05  1319.6      13.857   0.005
OBS: 57122.490  CSP-n/x  NULL   2.70396E+05  2241.3      13.920   0.009
OBS: 57123.510  CSP-n/x  NULL   2.51884E+05  1623.9      13.997   0.007
OBS: 57125.550  CSP-n/x  NULL   2.25320E+05  1037.6      14.118   0.005
OBS: 57126.570  CSP-n/x  NULL   2.10475E+05  969.27      14.192   0.005
OBS: 57127.490  CSP-n/x  NULL   1.98976E+05  916.31      14.253   0.005
OBS: 57129.570  CSP-n/x  NULL   1.73301E+05  1117.3      14.403   0.007
OBS: 57130.600  CSP-n/x  NULL   1.58928E+05  1317.4      14.497   0.009
OBS: 57131.610  CSP-n/x  NULL   1.52897E+05  1408.2      14.539   0.010
OBS: 57134.520  CSP-n/x  NULL   1.28115E+05  707.98      14.731   0.006
OBS: 57135.510  CSP-n/x  NULL   1.18141E+05  1088.1      14.819   0.010
OBS: 57136.510  CSP-n/x  NULL   1.12305E+05  827.49      14.874   0.008
OBS: 57137.510  CSP-n/x  NULL   1.05003E+05  773.68      14.947   0.008
OBS: 57138.560  CSP-n/x  NULL    98718.      454.61      15.014   0.005
OBS: 57139.510  CSP-n/x  NULL    94536.      783.64      15.061   0.009
