SNID: 2015F
SURVEY: UVEXT
SNTYPE: 1
IAUC: 2015F
FILTERS: ugriBomn
RA:   114.065670 deg
DECL:   -69.506390 deg 
RA_HOST:   114.099330
DEC_HOST:   -69.530830
REDSHIFT_HELIO: 0.00489 +- 1.8e-05 
REDSHIFT_CMB: 0.005286 +- 1.8e-05 
VPEC: 80.5777 +- 250.0

MWEBV: 0.174900  MW E(B-V)
SEARCH_PEAKMJD: 57105.1
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  294
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
SPEC: 8766.383 8767.927 5.457846E-15 7.903765E-17 1
SPEC: 8767.927 8769.472 5.529311E-15 1.453139E-16 1
SPEC: 8769.472 8771.016 5.566437E-15 6.637914E-17 1
SPEC: 8771.016 8772.560 5.580034E-15 6.298853E-17 1
SPEC: 8772.560 8774.104 5.646924E-15 1.468287E-16 1
SPEC: 8774.104 8775.649 5.577164E-15 7.135895E-17 1
SPEC: 8775.649 8777.193 5.446627E-15 7.416230E-17 1
SPEC: 8777.193 8778.737 5.361779E-15 6.058608E-17 1
SPEC: 8778.737 8780.281 5.297781E-15 1.442572E-16 1
SPEC: 8780.281 8781.825 5.695796E-15 6.958699E-17 1
SPEC: 8781.825 8783.370 5.802045E-15 9.832500E-17 1
SPEC: 8783.370 8784.914 5.918029E-15 1.424528E-16 1
SPEC: 8784.914 8786.458 5.826581E-15 9.134513E-17 1
SPEC: 8786.458 8788.002 5.529409E-15 1.453191E-16 1
SPEC: 8788.002 8789.547 5.507832E-15 6.184417E-17 1
SPEC: 8789.547 8791.091 5.482203E-15 9.098612E-17 1
SPEC: 8791.091 8792.635 5.385117E-15 7.554814E-17 1
SPEC: 8792.635 8794.179 5.339184E-15 1.435796E-16 1
SPEC: 8794.179 8795.724 5.468091E-15 6.043357E-17 1
SPEC: 8795.724 8797.268 5.501831E-15 5.824770E-17 1
SPEC: 8797.268 8798.812 5.641789E-15 1.469926E-16 1
SPEC: 8798.812 8800.356 5.763171E-15 7.357275E-17 1
SPEC: 8800.356 8801.901 5.994539E-15 8.729441E-17 1
SPEC: 8801.901 8803.445 6.080948E-15 6.502245E-17 1
SPEC: 8803.445 8804.989 6.147243E-15 1.516860E-16 1
SPEC: 8804.989 8806.533 6.079937E-15 8.670942E-17 1
SPEC: 8806.533 8808.078 6.062027E-15 1.263552E-16 1
SPEC: 8808.078 8809.622 6.087278E-15 1.123837E-16 1
SPEC: 8809.622 8811.166 6.130822E-15 7.456208E-17 1
SPEC: 8811.166 8812.710 6.275670E-15 1.521002E-16 1
SPEC: 8812.710 8814.255 6.213666E-15 6.215664E-17 1
SPEC: 8814.255 8815.799 6.138761E-15 8.107131E-17 1
SPEC: 8815.799 8817.343 5.983231E-15 7.808464E-17 1
SPEC: 8817.343 8818.887 5.908226E-15 1.527040E-16 1
SPEC: 8818.887 8820.432 5.809113E-15 6.609207E-17 1
SPEC: 8820.432 8821.976 5.788859E-15 6.454516E-17 1
SPEC: 8821.976 8823.520 5.723188E-15 1.553765E-16 1
SPEC: 8823.520 8825.064 5.736337E-15 7.980661E-17 1
SPEC: 8825.064 8826.608 5.761872E-15 1.047896E-16 1
SPEC: 8826.608 8828.153 5.756271E-15 6.250438E-17 1
SPEC: 8828.153 8829.697 5.751899E-15 1.343077E-16 1
SPEC: 8829.697 8831.241 5.463785E-15 9.498307E-17 1
SPEC: 8831.241 8832.785 5.384088E-15 1.429973E-16 1
SPEC: 8832.785 8834.330 5.373976E-15 8.720274E-17 1
SPEC: 8834.330 8835.874 5.367816E-15 5.955035E-17 1
SPEC: 8835.874 8837.418 5.346833E-15 1.443959E-16 1
SPEC: 8837.418 8838.962 5.451761E-15 5.860712E-17 1
SPEC: 8838.962 8840.507 5.580679E-15 7.311883E-17 1
SPEC: 8840.507 8842.051 5.739076E-15 7.451866E-17 1
SPEC: 8842.051 8843.595 5.816929E-15 1.481098E-16 1
SPEC: 8843.595 8845.139 5.646875E-15 7.121356E-17 1
SPEC: 8845.139 8846.684 5.617987E-15 7.041976E-17 1
SPEC: 8846.684 8848.228 5.553113E-15 1.453937E-16 1
SPEC: 8848.228 8849.772 5.538814E-15 7.911665E-17 1
SPEC: 8849.772 8851.316 5.510523E-15 1.327379E-16 1
SPEC: 8851.316 8852.861 5.495312E-15 5.869804E-17 1
SPEC: 8852.861 8854.405 5.483238E-15 1.052332E-16 1
SPEC: 8854.405 8855.949 5.390093E-15 9.289205E-17 1
SPEC: 8855.949 8857.493 5.363728E-15 1.442408E-16 1
SPEC: 8857.493 8859.038 5.385408E-15 7.536732E-17 1
SPEC: 8859.038 8860.582 5.392732E-15 5.272352E-17 1
SPEC: 8860.582 8862.126 5.418287E-15 1.449800E-16 1
SPEC: 8862.126 8863.670 5.330496E-15 5.963875E-17 1
SPEC: 8863.670 8865.214 5.220791E-15 7.542664E-17 1
SPEC: 8865.214 8866.759 5.141058E-15 7.112591E-17 1
SPEC: 8866.759 8868.303 5.101121E-15 1.412970E-16 1
SPEC: 8868.303 8869.847 5.216110E-15 8.588601E-17 1
SPEC: 8869.847 8871.391 5.235703E-15 8.602605E-17 1
SPEC: 8871.391 8872.936 5.277016E-15 1.244182E-16 1
SPEC: 8872.936 8874.480 5.374666E-15 7.175422E-17 1
SPEC: 8874.480 8876.024 5.571541E-15 1.470188E-16 1
SPEC: 8876.024 8877.568 5.521377E-15 5.541831E-17 1
SPEC: 8877.568 8879.113 5.480879E-15 8.519728E-17 1
SPEC: 8879.113 8880.657 5.315372E-15 9.055981E-17 1
SPEC: 8880.657 8882.201 5.267340E-15 1.435746E-16 1
SPEC: 8882.201 8883.745 5.368543E-15 7.220135E-17 1
SPEC: 8883.745 8885.290 5.389090E-15 5.135300E-17 1
SPEC: 8885.290 8886.834 5.461393E-15 1.462019E-16 1
SPEC: 8886.834 8888.378 5.413456E-15 6.557824E-17 1
SPEC: 8888.378 8889.922 5.352529E-15 1.020367E-16 1
SPEC: 8889.922 8891.467 5.328291E-15 8.427440E-17 1
SPEC: 8891.467 8893.011 5.315920E-15 1.656678E-16 1
SPEC: 8893.011 8894.555 4.935220E-15 1.052746E-16 1
SPEC: 8894.555 8896.099 4.885312E-15 1.065728E-16 1
SPEC: 8896.099 8897.644 4.886325E-15 9.519463E-17 1
SPEC: 8897.644 8899.188 4.903282E-15 5.913495E-17 1
SPEC: 8899.188 8900.732 4.938121E-15 1.499086E-16 1
SPEC: 8900.732 8902.276 4.936992E-15 5.304662E-17 1
SPEC: 8902.276 8903.821 4.936066E-15 7.485606E-17 1
SPEC: 8903.821 8905.365 4.933914E-15 8.695439E-17 1
SPEC: 8905.365 8906.909 4.933274E-15 1.397113E-16 1
SPEC: 8906.909 8908.453 4.963443E-15 7.538620E-17 1
SPEC: 8908.453 8909.997 4.967188E-15 5.368256E-17 1
SPEC: 8909.997 8911.542 4.980091E-15 1.407249E-16 1
SPEC: 8911.542 8913.086 4.959294E-15 6.569540E-17 1
SPEC: 8913.086 8914.630 4.932408E-15 1.101604E-16 1
SPEC: 8914.630 8916.174 4.944991E-15 6.303459E-17 1
SPEC: 8916.174 8917.719 4.951534E-15 1.158446E-16 1
SPEC: 8917.719 8919.263 5.157889E-15 1.118949E-16 1
SPEC: 8919.263 8920.807 5.172543E-15 1.158242E-16 1
SPEC: 8920.807 8922.351 5.052295E-15 7.959231E-17 1
SPEC: 8922.351 8923.896 4.962456E-15 5.098853E-17 1
SPEC: 8923.896 8925.440 4.774314E-15 1.391019E-16 1
SPEC: 8925.440 8926.984 4.784648E-15 4.970645E-17 1
SPEC: 8926.984 8928.528 4.793277E-15 7.038460E-17 1
SPEC: 8928.528 8930.073 4.805160E-15 8.585280E-17 1
SPEC: 8930.073 8931.617 4.808776E-15 1.395338E-16 1
SPEC: 8931.617 8933.161 4.567232E-15 8.707415E-17 1
SPEC: 8933.161 8934.705 4.549421E-15 6.159603E-17 1
SPEC: 8934.705 8936.250 4.493101E-15 1.361935E-16 1
SPEC: 8936.250 8937.794 4.208226E-15 7.120837E-17 1
SPEC: 8937.794 8939.338 3.833626E-15 1.461134E-16 1
SPEC: 8939.338 8940.882 3.888693E-15 5.781381E-17 1
SPEC: 8940.882 8942.427 3.917862E-15 9.428619E-17 1
SPEC: 8942.427 8943.971 4.170053E-15 1.034548E-16 1
SPEC: 8943.971 8945.515 4.190929E-15 1.090738E-16 1
SPEC: 8945.515 8947.059 4.051749E-15 6.640141E-17 1
SPEC: 8947.059 8948.604 3.992033E-15 4.395876E-17 1
SPEC: 8948.604 8950.148 3.864552E-15 1.293657E-16 1
SPEC: 8950.148 8951.692 3.927691E-15 4.882772E-17 1
SPEC: 8951.692 8953.236 3.981313E-15 7.367533E-17 1
SPEC: 8953.236 8954.780 4.023789E-15 8.049578E-17 1
SPEC: 8954.780 8956.325 4.037018E-15 1.312979E-16 1
SPEC: 8956.325 8957.869 4.206577E-15 1.066111E-16 1
SPEC: 8957.869 8959.413 4.209859E-15 7.375477E-17 1
SPEC: 8959.413 8960.957 4.212068E-15 1.037669E-16 1
SPEC: 8960.957 8962.502 4.165815E-15 5.831498E-17 1
SPEC: 8962.502 8964.046 4.103946E-15 1.329977E-16 1
SPEC: 8964.046 8965.590 4.111194E-15 4.680558E-17 1
SPEC: 8965.590 8967.134 4.115105E-15 7.222173E-17 1
SPEC: 8967.134 8968.679 4.132903E-15 1.021377E-16 1
SPEC: 8968.679 8970.223 4.128301E-15 1.099698E-16 1
SPEC: 8970.223 8971.767 4.057833E-15 6.953704E-17 1
SPEC: 8971.767 8973.311 4.040026E-15 4.624046E-17 1
SPEC: 8973.311 8974.856 4.001271E-15 1.371662E-16 1
SPEC: 8974.856 8976.400 3.761830E-15 5.595786E-17 1
SPEC: 8976.400 8977.944 3.555031E-15 9.204061E-17 1
SPEC: 8977.944 8979.488 3.487264E-15 7.810106E-17 1
SPEC: 8979.488 8981.033 3.465668E-15 1.264644E-16 1
SPEC: 8981.033 8982.577 4.083964E-15 1.337344E-16 1
SPEC: 8982.577 8984.121 4.088257E-15 9.215613E-17 1
SPEC: 8984.121 8985.665 4.055563E-15 8.584467E-17 1
SPEC: 8985.665 8987.210 4.004918E-15 5.232494E-17 1
SPEC: 8987.210 8988.754 3.936004E-15 1.326600E-16 1
SPEC: 8988.754 8990.298 4.024157E-15 4.446227E-17 1
SPEC: 8990.298 8991.842 4.072599E-15 6.669482E-17 1
SPEC: 8991.842 8993.387 4.200554E-15 1.017896E-16 1
SPEC: 8993.387 8994.931 4.210721E-15 1.116936E-16 1
SPEC: 8994.931 8996.475 4.113930E-15 7.733154E-17 1
SPEC: 8996.475 8998.019 4.100204E-15 4.947663E-17 1
SPEC: 8998.019 8999.563 4.069743E-15 1.318919E-16 1
SPEC: 8999.563 9001.108 4.238951E-15 6.248046E-17 1
SPEC: 9001.108 9002.652 4.387569E-15 1.186890E-16 1
SPEC: 9002.652 9004.196 4.384287E-15 6.398952E-17 1
SPEC: 9004.196 9005.740 4.383217E-15 9.989731E-17 1
SPEC: 9005.740 9007.285 4.238914E-15 1.284539E-16 1
SPEC: 9007.285 9008.829 4.189886E-15 8.958553E-17 1
SPEC: 9008.829 9010.373 4.005338E-15 7.166054E-17 1
SPEC: 9010.373 9011.917 3.849899E-15 4.854240E-17 1
SPEC: 9011.917 9013.462 3.634735E-15 1.386339E-16 1
SPEC: 9013.462 9015.006 3.723816E-15 4.836583E-17 1
SPEC: 9015.006 9016.550 3.773668E-15 7.422910E-17 1
SPEC: 9016.550 9018.094 3.850780E-15 1.079343E-16 1
SPEC: 9018.094 9019.639 3.867067E-15 1.205487E-16 1
SPEC: 9019.639 9021.183 3.910717E-15 9.546341E-17 1
SPEC: 9021.183 9022.727 3.916437E-15 5.688178E-17 1
SPEC: 9022.727 9024.271 3.929382E-15 1.167353E-16 1
SPEC: 9024.271 9025.816 4.005618E-15 6.311347E-17 1
SPEC: 9025.816 9027.360 4.073711E-15 1.330794E-16 1
SPEC: 9027.360 9028.904 4.107883E-15 5.285528E-17 1
SPEC: 9028.904 9030.448 4.119276E-15 7.918158E-17 1
SPEC: 9030.448 9031.993 4.230079E-15 1.303174E-16 1
SPEC: 9031.993 9033.537 4.176524E-15 9.221693E-17 1
SPEC: 9033.537 9035.081 3.939842E-15 6.643706E-17 1
SPEC: 9035.081 9036.625 3.823319E-15 4.480695E-17 1
SPEC: 9036.625 9038.170 3.659225E-15 1.281099E-16 1
SPEC: 9038.170 9039.714 3.866988E-15 4.982783E-17 1
SPEC: 9039.714 9041.258 3.985387E-15 8.119638E-17 1
SPEC: 9041.258 9042.802 4.085398E-15 9.984873E-17 1
SPEC: 9042.802 9044.346 4.125575E-15 1.134368E-16 1
SPEC: 9044.346 9045.891 4.396570E-15 1.267327E-16 1
SPEC: 9045.891 9047.435 4.384340E-15 7.036959E-17 1
SPEC: 9047.435 9048.979 4.356108E-15 9.491719E-17 1
SPEC: 9048.979 9050.523 4.238871E-15 5.978431E-17 1
SPEC: 9050.523 9052.068 4.132383E-15 1.394040E-16 1
SPEC: 9052.068 9053.612 4.122521E-15 4.865901E-17 1
SPEC: 9053.612 9055.156 4.119159E-15 7.128810E-17 1
SPEC: 9055.156 9056.700 4.101054E-15 1.280000E-16 1
SPEC: 9056.700 9058.245 4.087633E-15 9.242464E-17 1
SPEC: 9058.245 9059.789 4.032754E-15 7.286648E-17 1
SPEC: 9059.789 9061.333 4.017093E-15 4.803132E-17 1
SPEC: 9061.333 9062.877 3.994654E-15 1.346847E-16 1
SPEC: 9062.877 9064.422 4.097246E-15 5.964745E-17 1
SPEC: 9064.422 9065.966 4.156774E-15 1.036040E-16 1
SPEC: 9065.966 9067.510 4.101953E-15 8.434671E-17 1
SPEC: 9067.510 9069.054 4.024900E-15 9.670945E-17 1
SPEC: 9069.054 9070.599 3.205330E-15 1.252470E-16 1
SPEC: 9070.599 9072.143 3.178671E-15 6.797483E-17 1
SPEC: 9072.143 9073.687 3.115896E-15 7.053464E-17 1
SPEC: 9073.687 9075.231 3.015854E-15 4.889355E-17 1
SPEC: 9075.231 9076.776 2.923449E-15 1.207529E-16 1
SPEC: 9076.776 9078.320 3.186488E-15 4.299068E-17 1
SPEC: 9078.320 9079.864 3.278141E-15 6.350885E-17 1
SPEC: 9079.864 9081.408 3.565582E-15 1.205930E-16 1
SPEC: 9081.408 9082.952 3.524718E-15 8.900174E-17 1
SPEC: 9082.952 9084.497 3.296698E-15 8.101490E-17 1
SPEC: 9084.497 9086.041 3.262495E-15 4.924141E-17 1
SPEC: 9086.041 9087.585 3.212634E-15 1.252852E-16 1
SPEC: 9087.585 9089.129 3.329099E-15 6.699766E-17 1
SPEC: 9089.129 9090.674 3.397903E-15 1.258149E-16 1
SPEC: 9090.674 9092.218 3.450174E-15 6.326062E-17 1
SPEC: 9092.218 9093.762 3.474780E-15 7.264237E-17 1
SPEC: 9093.762 9095.306 3.672965E-15 1.312596E-16 1
SPEC: 9095.306 9096.851 3.686367E-15 7.123630E-17 1
SPEC: 9096.851 9098.395 3.718566E-15 6.706932E-17 1
SPEC: 9098.395 9099.939 3.747696E-15 5.155938E-17 1
SPEC: 9099.939 9101.483 3.775057E-15 1.347326E-16 1
SPEC: 9101.483 9103.028 3.655898E-15 4.888430E-17 1
SPEC: 9103.028 9104.572 3.613467E-15 7.281312E-17 1
SPEC: 9104.572 9106.116 3.538023E-15 1.188278E-16 1
SPEC: 9106.116 9107.660 3.500675E-15 8.993873E-17 1
SPEC: 9107.660 9109.205 3.346139E-15 1.031745E-16 1
SPEC: 9109.205 9110.749 3.382307E-15 5.284945E-17 1
SPEC: 9110.749 9112.293 3.435955E-15 9.890773E-17 1
SPEC: 9112.293 9113.837 3.923764E-15 6.993718E-17 1
SPEC: 9113.837 9115.382 4.217144E-15 1.435820E-16 1
SPEC: 9115.382 9116.926 4.093445E-15 5.855588E-17 1
SPEC: 9116.926 9118.470 4.052555E-15 6.753699E-17 1
SPEC: 9118.470 9120.014 3.800098E-15 1.340148E-16 1
SPEC: 9120.014 9121.559 3.844085E-15 7.339117E-17 1
SPEC: 9121.559 9123.103 3.951924E-15 6.886617E-17 1
SPEC: 9123.103 9124.647 4.008964E-15 5.172209E-17 1
SPEC: 9124.647 9126.191 4.063445E-15 1.348849E-16 1
SPEC: 9126.191 9127.735 4.253666E-15 6.036442E-17 1
SPEC: 9127.735 9129.280 4.322873E-15 9.442449E-17 1
SPEC: 9129.280 9130.824 4.370223E-15 1.194288E-16 1
SPEC: 9130.824 9132.368 4.286924E-15 9.276112E-17 1
SPEC: 9132.368 9133.912 3.888536E-15 1.328740E-16 1
SPEC: 9133.912 9135.457 3.856164E-15 6.117120E-17 1
SPEC: 9135.457 9137.001 3.807301E-15 8.247618E-17 1
SPEC: 9137.001 9138.545 3.659826E-15 6.326857E-17 1
SPEC: 9138.545 9140.089 3.569539E-15 1.335384E-16 1
SPEC: 9140.089 9141.634 3.766949E-15 5.108392E-17 1
SPEC: 9141.634 9143.178 3.820138E-15 5.958529E-17 1
SPEC: 9143.178 9144.722 4.057222E-15 1.356243E-16 1
SPEC: 9144.722 9146.266 3.986330E-15 7.563328E-17 1
SPEC: 9146.266 9147.811 3.808942E-15 7.852490E-17 1
SPEC: 9147.811 9149.355 3.756705E-15 5.350543E-17 1
SPEC: 9149.355 9150.899 3.705969E-15 1.338387E-16 1
SPEC: 9150.899 9152.443 3.494913E-15 7.581683E-17 1
SPEC: 9152.443 9153.988 3.416474E-15 1.241575E-16 1
SPEC: 9153.988 9155.532 3.366485E-15 9.391578E-17 1
SPEC: 9155.532 9157.076 3.334919E-15 7.463664E-17 1
SPEC: 9157.076 9158.620 3.195964E-15 1.255505E-16 1
SPEC: 9158.620 9160.165 3.189851E-15 5.631790E-17 1
SPEC: 9160.165 9161.709 3.180461E-15 6.598509E-17 1
SPEC: 9161.709 9163.253 3.165221E-15 5.713289E-17 1
SPEC: 9163.253 9164.797 3.155724E-15 1.249025E-16 1
SPEC: 9164.797 9166.342 3.098504E-15 4.906924E-17 1
SPEC: 9166.342 9167.886 3.084843E-15 5.812176E-17 1
SPEC: 9167.886 9169.430 3.044028E-15 1.240202E-16 1
SPEC: 9169.430 9170.974 3.037845E-15 7.174337E-17 1
SPEC: 9170.974 9172.518 3.022053E-15 9.717428E-17 1
SPEC: 9172.518 9174.063 3.028252E-15 5.381374E-17 1
SPEC: 9174.063 9175.607 3.034373E-15 1.178158E-16 1
SPEC: 9175.607 9177.151 3.210600E-15 7.595389E-17 1
SPEC: 9177.151 9178.695 3.277490E-15 1.275822E-16 1
SPEC: 9178.695 9180.240 3.313745E-15 6.852556E-17 1
SPEC: 9180.240 9181.784 3.331573E-15 5.657086E-17 1
SPEC: 9181.784 9183.328 3.409524E-15 1.398240E-16 1
SPEC: 9183.328 9184.872 3.470371E-15 6.231163E-17 1
SPEC: 9184.872 9186.417 3.565486E-15 6.771331E-17 1
SPEC: 9186.417 9187.961 3.654883E-15 5.935889E-17 1
SPEC: 9187.961 9189.505 3.711585E-15 1.312971E-16 1
SPEC: 9189.505 9191.049 3.667303E-15 5.980764E-17 1
SPEC: 9191.049 9192.594 3.657446E-15 7.252187E-17 1
SPEC: 9192.594 9194.138 3.640054E-15 1.308005E-16 1
SPEC: 9194.138 9195.682 3.780465E-15 7.829235E-17 1
SPEC: 9195.682 9197.226 4.146647E-15 1.295286E-16 1
SPEC: 9197.226 9198.771 4.114824E-15 5.600978E-17 1
SPEC: 9198.771 9200.315 4.082865E-15 9.435803E-17 1
SPEC: 9200.315 9201.859 3.845011E-15 7.653551E-17 1
SPEC: 9201.859 9203.403 3.752824E-15 1.331851E-16 1
SPEC: 9203.403 9204.948 3.737022E-15 6.425386E-17 1
SPEC: 9204.948 9206.492 3.732279E-15 5.432801E-17 1
SPEC: 9206.492 9208.036 3.713048E-15 1.535177E-16 1
SPEC: 9208.036 9209.580 3.582468E-15 6.861457E-17 1
SPEC: 9209.580 9211.125 3.374718E-15 7.203391E-17 1
SPEC: 9211.125 9212.669 3.262969E-15 5.771672E-17 1
SPEC: 9212.669 9214.213 3.190833E-15 1.262655E-16 1
SPEC: 9214.213 9215.757 2.952051E-15 6.931832E-17 1
SPEC: 9215.757 9217.301 2.901973E-15 8.615184E-17 1
SPEC: 9217.301 9218.846 2.883712E-15 1.001354E-16 1
SPEC: 9218.846 9220.390 2.937785E-15 6.228118E-17 1
SPEC: 9220.390 9221.934 3.081794E-15 1.255268E-16 1
SPEC: 9221.934 9223.478 3.031748E-15 4.914028E-17 1
SPEC: 9223.478 9225.023 2.980638E-15 6.984101E-17 1
SPEC: 9225.023 9226.567 2.831493E-15 6.797600E-17 1
SPEC: 9226.567 9228.111 2.772480E-15 1.214773E-16 1
SPEC: 9228.111 9229.655 2.766497E-15 5.465252E-17 1
SPEC: 9229.655 9231.200 2.765280E-15 4.655349E-17 1
SPEC: 9231.200 9232.744 2.760958E-15 1.218798E-16 1
SPEC: 9232.744 9234.288 2.972197E-15 5.908514E-17 1
SPEC: 9234.288 9235.832 3.314274E-15 8.577539E-17 1
SPEC: 9235.832 9237.377 3.406445E-15 6.070742E-17 1
SPEC: 9237.377 9238.921 3.466994E-15 1.296499E-16 1
SPEC: 9238.921 9240.465 3.025633E-15 8.790802E-17 1
SPEC: 9240.465 9242.009 2.934547E-15 1.121113E-16 1
SPEC: 9242.009 9243.554 2.982187E-15 7.998081E-17 1
SPEC: 9243.554 9245.098 3.026459E-15 5.267889E-17 1
SPEC: 9245.098 9246.642 3.146887E-15 1.372507E-16 1
SPEC: 9246.642 9248.186 3.219443E-15 5.191053E-17 1
SPEC: 9248.186 9249.731 3.294792E-15 6.769070E-17 1
SPEC: 9249.731 9251.275 3.418790E-15 7.190433E-17 1
SPEC: 9251.275 9252.819 3.468869E-15 1.306724E-16 1
SPEC: 9252.819 9254.363 3.563274E-15 6.585358E-17 1
SPEC: 9254.363 9255.907 3.577151E-15 5.652034E-17 1
SPEC: 9255.907 9257.452 3.616225E-15 1.316517E-16 1
SPEC: 9257.452 9258.996 3.498582E-15 6.637704E-17 1
SPEC: 9258.996 9260.540 3.304660E-15 1.078429E-16 1
SPEC: 9260.540 9262.084 3.310786E-15 5.239892E-17 1
SPEC: 9262.084 9263.629 3.314881E-15 9.767857E-17 1
SPEC: 9263.629 9265.173 3.518983E-15 9.196343E-17 1
SPEC: 9265.173 9266.717 3.565217E-15 1.208452E-16 1
SPEC: 9266.717 9268.261 3.604626E-15 7.185095E-17 1
SPEC: 9268.261 9269.806 3.623534E-15 4.871443E-17 1
SPEC: 9269.806 9271.350 3.676082E-15 1.407875E-16 1
SPEC: 9271.350 9272.894 3.585831E-15 5.351506E-17 1
SPEC: 9272.894 9274.438 3.490522E-15 6.921548E-17 1
SPEC: 9274.438 9275.983 3.400027E-15 7.138839E-17 1
SPEC: 9275.983 9277.527 3.362728E-15 1.306057E-16 1
SPEC: 9277.527 9279.071 3.328881E-15 7.943858E-17 1
SPEC: 9279.071 9280.615 3.321744E-15 6.830451E-17 1
SPEC: 9280.615 9282.160 3.296098E-15 1.182802E-16 1
SPEC: 9282.160 9283.704 3.122133E-15 6.367994E-17 1
SPEC: 9283.704 9285.248 2.830208E-15 1.236486E-16 1
SPEC: 9285.248 9286.792 2.847193E-15 4.679734E-17 1
SPEC: 9286.792 9288.337 2.858747E-15 7.490329E-17 1
SPEC: 9288.337 9289.881 2.921115E-15 8.714075E-17 1
SPEC: 9289.881 9291.425 2.931684E-15 1.172887E-16 1
SPEC: 9291.425 9292.969 2.846933E-15 6.262416E-17 1
SPEC: 9292.969 9294.514 2.823861E-15 4.264054E-17 1
SPEC: 9294.514 9296.058 2.758341E-15 1.236654E-16 1
SPEC: 9296.058 9297.602 2.666559E-15 5.005675E-17 1
SPEC: 9297.602 9299.146 2.567998E-15 7.268016E-17 1
SPEC: 9299.146 9300.690 2.517296E-15 6.602539E-17 1
SPEC: 9300.690 9302.235 2.495972E-15 1.203839E-16 1
SPEC: 9302.235 9303.779 2.695336E-15 9.734067E-17 1
SPEC: 9303.779 9305.323 2.706488E-15 8.390327E-17 1
SPEC: 9305.323 9306.867 2.678452E-15 8.762370E-17 1
SPEC: 9306.867 9308.412 2.604427E-15 5.166904E-17 1
SPEC: 9308.412 9309.956 2.477962E-15 1.232731E-16 1
SPEC: 9309.956 9311.500 2.485352E-15 4.285622E-17 1
SPEC: 9311.500 9313.044 2.490466E-15 6.365757E-17 1
SPEC: 9313.044 9314.589 2.505352E-15 8.297199E-17 1
SPEC: 9314.589 9316.133 2.512938E-15 1.140336E-16 1
SPEC: 9316.133 9317.677 2.629263E-15 7.292714E-17 1
SPEC: 9317.677 9319.221 2.647203E-15 4.960131E-17 1
SPEC: 9319.221 9320.766 2.699270E-15 1.410298E-16 1
SPEC: 9320.766 9322.310 2.603885E-15 5.954282E-17 1
SPEC: 9322.310 9323.854 2.499723E-15 9.241260E-17 1
SPEC: 9323.854 9325.398 2.484298E-15 5.842327E-17 1
SPEC: 9325.398 9326.943 2.477680E-15 1.022998E-16 1
SPEC: 9326.943 9328.487 2.581680E-15 1.070104E-16 1
SPEC: 9328.487 9330.031 2.606699E-15 9.342180E-17 1
SPEC: 9330.031 9331.575 2.703341E-15 7.191129E-17 1
SPEC: 9331.575 9333.120 2.793740E-15 4.637990E-17 1
SPEC: 9333.120 9334.664 2.950985E-15 1.304810E-16 1
SPEC: 9334.664 9336.208 2.836124E-15 4.416158E-17 1
SPEC: 9336.208 9337.752 2.755241E-15 6.355384E-17 1
SPEC: 9337.752 9339.297 2.620321E-15 8.291967E-17 1
SPEC: 9339.297 9340.841 2.599344E-15 1.159935E-16 1
SPEC: 9340.841 9342.385 2.950322E-15 8.647703E-17 1
SPEC: 9342.385 9343.929 2.978084E-15 5.699764E-17 1
SPEC: 9343.929 9345.473 3.060459E-15 1.356980E-16 1
SPEC: 9345.473 9347.018 3.049223E-15 6.631855E-17 1
SPEC: 9347.018 9348.562 3.036744E-15 1.280527E-16 1
SPEC: 9348.562 9350.106 3.111530E-15 5.318802E-17 1
SPEC: 9350.106 9351.650 3.144259E-15 8.540407E-17 1
SPEC: 9351.650 9353.195 3.493357E-15 1.148055E-16 1
SPEC: 9353.195 9354.739 3.520768E-15 1.019277E-16 1
SPEC: 9354.739 9356.283 3.495722E-15 6.857474E-17 1
SPEC: 9356.283 9357.827 3.482759E-15 4.566098E-17 1
SPEC: 9357.827 9359.372 3.459799E-15 1.355267E-16 1
SPEC: 9359.372 9360.916 3.509176E-15 4.970392E-17 1
SPEC: 9360.916 9362.460 3.544550E-15 7.687260E-17 1
SPEC: 9362.460 9364.004 3.577457E-15 9.185387E-17 1
SPEC: 9364.004 9365.549 3.580287E-15 1.304103E-16 1
SPEC: 9365.549 9367.093 3.387398E-15 1.115922E-16 1
SPEC: 9367.093 9368.637 3.369882E-15 6.959215E-17 1
SPEC: 9368.637 9370.181 3.316736E-15 1.052395E-16 1
SPEC: 9370.181 9371.726 3.160559E-15 5.855690E-17 1
SPEC: 9371.726 9373.270 2.984189E-15 1.312783E-16 1
SPEC: 9373.270 9374.814 2.859395E-15 4.615499E-17 1
SPEC: 9374.814 9376.358 2.803693E-15 7.039855E-17 1
SPEC: 9376.358 9377.903 2.504830E-15 1.052061E-16 1
SPEC: 9377.903 9379.447 2.505206E-15 9.514306E-17 1
SPEC: 9379.447 9380.991 2.689878E-15 6.578233E-17 1
SPEC: 9380.991 9382.535 2.744448E-15 4.368501E-17 1
SPEC: 9382.535 9384.080 2.842877E-15 1.293845E-16 1
SPEC: 9384.080 9385.624 2.601531E-15 5.291756E-17 1
SPEC: 9385.624 9387.168 2.425632E-15 8.943465E-17 1
